0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "GET /GitProject/fitindex.do HTTP/1.1" 200 26906
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "GET /GitProject/assets/css/demo_1/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "GET /GitProject/assets/images/mem_img/img4.jpg HTTP/1.1" 200 7282
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "POST /GitProject/MyData.do HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "POST /GitProject/AccEx.do HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "POST /GitProject/CountDate.do HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "POST /GitProject/AccCh.do HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "POST /GitProject/GetSentence.do HTTP/1.1" 200 63
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "POST /GitProject/FetchCalendarEvent.do HTTP/1.1" 200 1366
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:06 +0900] "POST /GitProject/StdData.do HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:09 +0900] "GET /GitProject/ComparePage.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:09 +0900] "GET /GitProject/fitchartjs.do HTTP/1.1" 200 16382
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:09 +0900] "GET /GitProject/assets/css/demo_1/join/chartjs.css HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:09 +0900] "POST /GitProject/MyData.do HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:09 +0900] "POST /GitProject/CountDate.do HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:09 +0900] "POST /GitProject/AccEx.do HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:09 +0900] "POST /GitProject/AccCh.do HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:09 +0900] "POST /GitProject/StdData.do HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:24 +0900] "GET /GitProject/ComparePage.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:24 +0900] "GET /GitProject/fitchartjs.do HTTP/1.1" 200 16355
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:24 +0900] "GET /GitProject/assets/css/demo_1/join/chartjs.css HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:24 +0900] "POST /GitProject/MyData.do HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:24 +0900] "POST /GitProject/CountDate.do HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:24 +0900] "POST /GitProject/AccEx.do HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:24 +0900] "POST /GitProject/AccCh.do HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:24 +0900] "POST /GitProject/StdData.do HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:25 +0900] "GET /GitProject/fitchartjs.do HTTP/1.1" 200 16355
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:25 +0900] "GET /GitProject/assets/css/demo_1/join/chartjs.css HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:25 +0900] "POST /GitProject/CountDate.do HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:25 +0900] "POST /GitProject/AccEx.do HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:25 +0900] "POST /GitProject/MyData.do HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:25 +0900] "POST /GitProject/AccCh.do HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:25 +0900] "POST /GitProject/StdData.do HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:26 +0900] "GET /GitProject/fitchartjs.do HTTP/1.1" 200 16355
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:26 +0900] "GET /GitProject/assets/css/demo_1/join/chartjs.css HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:26 +0900] "POST /GitProject/MyData.do HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:26 +0900] "POST /GitProject/AccCh.do HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:26 +0900] "POST /GitProject/CountDate.do HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:26 +0900] "POST /GitProject/AccEx.do HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:26 +0900] "POST /GitProject/StdData.do HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "GET /GitProject/fitchartjs.do HTTP/1.1" 200 16355
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "GET /GitProject/assets/css/demo_1/join/chartjs.css HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/MyData.do HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/AccEx.do HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/CountDate.do HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/AccCh.do HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/StdData.do HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "GET /GitProject/fitchartjs.do HTTP/1.1" 200 16355
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "GET /GitProject/assets/css/demo_1/join/chartjs.css HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/CountDate.do HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/AccCh.do HTTP/1.1" 200 1797
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/MyData.do HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/AccEx.do HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "POST /GitProject/StdData.do HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "GET /GitProject/fitchartjs.do HTTP/1.1" 200 16355
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:27 +0900] "GET /GitProject/assets/css/demo_1/join/chartjs.css HTTP/1.1" 404 872
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:28 +0900] "POST /GitProject/CountDate.do HTTP/1.1" 200 33
0:0:0:0:0:0:0:1 - - [03/Apr/2024:13:33:28 +0900] "POST /GitProject/AccCh.do HTTP/1.1" 200 1797
